File_name,Reference_transcript ,Language,nemo_indic_conformer_transcription,nemo_indic_conformer_wer,nemo_indic_conformer_slang_score,nemo_google_speech_transcription,nemo_google_speech_wer,nemo_google_speech_slang_score,audio_links
36a83333-61cd-40a3-8c92-dfeade9d4655,open QR code scanner ,en-IN,open qure cote scanner,0.5,0.0,open QR code scanner,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/36a83333-61cd-40a3-8c92-dfeade9d4655.wav
38b4295b-664b-4db0-8b22-0fff3fd1a3ad,please open a QR to receive five hundred from the amritanshu bhaiya ,en-IN,please open a qa scanner to receive rs500 from amiltan subaya,0.5454545454545454,0.0,please open a QR Scanner to receive 500 rupees from Amazon shoe by year,0.5454545454545454,0.125,https://storage.googleapis.com/slang-audio-test-data/audio/38b4295b-664b-4db0-8b22-0fff3fd1a3ad.wav
40ac55ad-2ee6-4fbb-a5c4-a30eab43fa1e,how many request do you have can you approve second one,en-IN,how many requests do you have can you approve the 2nd one,0.18181818181818182,0.0,how many requests do you have can you approve the 2nd one,0.18181818181818182,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/40ac55ad-2ee6-4fbb-a5c4-a30eab43fa1e.wav
043eee2e-f39c-45d7-9aec-80632ffda13d,show my savings account balance ,en-IN,show my savings account balance ajka,0.2,0.0,vodka,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/043eee2e-f39c-45d7-9aec-80632ffda13d.wav
47a14643-6cbc-49dc-a3ff-5f38af450f0c,send thousand rupees to pandey satya prakash,en-IN,send thousand rupees to pande sata prakaesh,0.42857142857142855,0.0,send thousand rupees to Paradise at the package,0.5714285714285714,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/47a14643-6cbc-49dc-a3ff-5f38af450f0c.wav
50a8cc03-a75a-4c1d-8005-8f2119bf1530,send three hundred to ajay ,en-IN,send 300 to a j,0.5,0.0,send 300 to a j,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/50a8cc03-a75a-4c1d-8005-8f2119bf1530.wav
55d01a3a-ddd4-45f8-a7db-dcd5e345b048,i would like to donate twenty lakhs to world wildlife fund ,en-IN,i would like to donate 20 lakhs to world wildlife fund,0.0,0.0,I'd like to donate 20 lakhs to World Wildlife Fund,0.45454545454545453,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/55d01a3a-ddd4-45f8-a7db-dcd5e345b048.wav
57cddeff-cd7c-4896-9688-1a5a1068ebcb,share twenty thousand dollars to red cross,en-IN,share $20000 to red cross,0.0,0.0,"shark $20,000 to Red Cross",0.8,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/57cddeff-cd7c-4896-9688-1a5a1068ebcb.wav
59ac448e-27d5-4187-a8a5-06b37a57df31,can you transfer hundred rupees to vijay ,en-IN,can you transfer rs100 to j,0.42857142857142855,0.0,can you transfer a hundred Rupees to J,0.42857142857142855,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/59ac448e-27d5-4187-a8a5-06b37a57df31.wav
59f927e6-e68c-49bc-b496-10b98fac794f,to Aai,en-IN,t i,1.0,0.0,do I,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/59f927e6-e68c-49bc-b496-10b98fac794f.wav
61fcf5f0-4e49-4366-a98e-ae131226749c,pay pending payment request ,en-IN,pay pending payment requests,0.25,0.0,pay pending payment request,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/61fcf5f0-4e49-4366-a98e-ae131226749c.wav
63fa05f9-581f-47be-9ef8-7e66e6e284f4,i would like to check all the active ipos,en-IN,i would like to check all the active ipos,0.0,1.0,I would like to check all the active IPOs,0.2222222222222222,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/63fa05f9-581f-47be-9ef8-7e66e6e284f4.wav
64ccbc6a-05b1-4a91-8ca6-a10f751790a5,view ipos lists,en-IN,view ipos lift list,0.6666666666666666,0.0,view IPS live list,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/64ccbc6a-05b1-4a91-8ca6-a10f751790a5.wav
65c93037-5b97-4d12-8b62-0ee79060d6e7,view offers of gas payments ,en-IN,offers of gas payment,0.4,0.0,new offers of gas payment,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/65c93037-5b97-4d12-8b62-0ee79060d6e7.wav
066a2906-714d-45d8-b1d3-6bad3b89257f,pay my health insurance bill,en-IN,pay my health insurance bill,0.0,0.0,pay my health insurance bill,0.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/066a2906-714d-45d8-b1d3-6bad3b89257f.wav
66b379b4-345e-4e7d-8a44-013535559934,pay my internet bill,en-IN,pay my internet bill,0.0,0.0,pay my Internet bill,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/66b379b4-345e-4e7d-8a44-013535559934.wav
67fb778c-6b2f-4fe8-ae4a-5c781ad5008b,open scan and pay,en-IN,open scan and pay,0.0,0.0,open scan and pay,0.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/67fb778c-6b2f-4fe8-ae4a-5c781ad5008b.wav
68bd5ea4-e707-4ca9-a347-459523143ba2,i need to get hundred rupees from satish kumar,en-IN,i need to gete hundred rupees from sadesh kuhar,0.3333333333333333,0.0,I need to get a hundred rupees from Satish Kumar,0.4444444444444444,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/68bd5ea4-e707-4ca9-a347-459523143ba2.wav
72aa20b0-4515-4d6e-93e3-4d037dc38847,pay vodafone bill for five hundred rupees,en-IN,pay ard of oone bill for rs500,0.6,0.0,baywater phone bill for 500 rupees,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/72aa20b0-4515-4d6e-93e3-4d037dc38847.wav
72fc8664-a33d-4732-9675-e2923415b042,in cash back if i pay dth bill,en-IN,in cashback if i pay dets bill,0.375,0.0,any cash back if I barely.,0.625,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/72fc8664-a33d-4732-9675-e2923415b042.wav
74c72372-84a2-4028-8b16-f2552a7ed16a,i want to view payment offers ,en-IN,i want to ew payment offers,0.16666666666666666,0.0,I want to view payment offers,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/74c72372-84a2-4028-8b16-f2552a7ed16a.wav
75c9f64d-1395-4838-8458-81cb7240d00d,send hundred rupees to adity ,en-IN,sende hundred rupees to aditi,0.4,0.0,send hundred Rupees to Aditi,0.4,0.6,https://storage.googleapis.com/slang-audio-test-data/audio/75c9f64d-1395-4838-8458-81cb7240d00d.wav
75ded2d6-8cbb-4286-8b00-45c8718c48d4,pay three lakh fifty thousand rupees to my father,en-IN,pay three lakh rs50000 to my father,0.0,0.0,3 lakh rs50000 to my father,0.2857142857142857,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/75ded2d6-8cbb-4286-8b00-45c8718c48d4.wav
76b70d5e-0df9-4386-8ad3-40313202af08,jagan,en-IN,jugon,1.0,0.0,Devon,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/76b70d5e-0df9-4386-8ad3-40313202af08.wav
77e55cee-50e5-4ea7-9502-c6308128f6b2,please open a QR scanner of fifty rupees,en-IN,please open a qs scanner of rs50,0.14285714285714285,1.0,please open sqr scanner of 50 rupees,0.5714285714285714,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/77e55cee-50e5-4ea7-9502-c6308128f6b2.wav
78b45f1c-f898-4766-8d4f-949e3577b813,pay my broadband bill to airtel,en-IN,pay my broadband bill to etel,0.16666666666666666,0.0,Amy Jordan Bell 28l,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/78b45f1c-f898-4766-8d4f-949e3577b813.wav
80cb9df0-9e86-4f4b-9c2f-112ecc5934df,ask lohith to pay me five hundred rupees,en-IN,ask lohitth to pay me rs500,0.16666666666666666,0.0,ask Lori to pay me 500 rupees,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/80cb9df0-9e86-4f4b-9c2f-112ecc5934df.wav
80ce1a7c-8ca1-4beb-bfdf-00308316af96,five hundred,en-IN,so i hand read,4.0,0.0,300,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/80ce1a7c-8ca1-4beb-bfdf-00308316af96.wav
81ef70d0-5fea-4dc0-8041-c0b4896d8bd1,show me my transaction history ,en-IN,show me my transaction history,0.0,0.0,show me my transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/81ef70d0-5fea-4dc0-8041-c0b4896d8bd1.wav
84a13bd8-4ef7-47e1-ab85-4be279f1b8e8,pay my fast tag bill,en-IN,pay my 1st tag bill,0.2,0.0,pay my fast tag bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/84a13bd8-4ef7-47e1-ab85-4be279f1b8e8.wav
86b2e35e-314e-48bb-8e25-90b2b285eefa,request nine hundred hundred from kumar ,en-IN,request 900 from kumar,0.2,0.0,request 900 from Kumar,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/86b2e35e-314e-48bb-8e25-90b2b285eefa.wav
86c9a5f9-68cf-47ae-b6d0-27233b236535,active ipos,en-IN,active ipeers,0.5,0.0,activate views,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/86c9a5f9-68cf-47ae-b6d0-27233b236535.wav
87fecc5c-3624-4585-8a1e-f8d0198b3494,open the scanner to pay five hundred rupees ,en-IN,open the scanner to pay rs500,0.0,0.0,Dubai find rupees,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/87fecc5c-3624-4585-8a1e-f8d0198b3494.wav
88d9638c-62cc-413a-b325-67d9db4a3276,request one thousand rupees from papa,en-IN,request oneo rupees from papa,0.5,0.0,"request 1,000 rupees from Papa",0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/88d9638c-62cc-413a-b325-67d9db4a3276.wav
088e2edf-25a0-4d9a-a33f-d058675b90ed,what is the current balance,en-IN,what is the current balance,0.0,0.0,what is the current balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/088e2edf-25a0-4d9a-a33f-d058675b90ed.wav
88f19987-70e4-49ca-89aa-c8c1082db672,pay my hospital bill,en-IN,pay my hospital bill,0.0,0.0,pay my hospital bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/88f19987-70e4-49ca-89aa-c8c1082db672.wav
89ec07ca-516a-450f-8ad1-5ea8e7bfd911,request fifty k salary from kumar ,en-IN,request 50 k salary from kumar,0.0,0.0,request 50k salary from Kumar,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/89ec07ca-516a-450f-8ad1-5ea8e7bfd911.wav
90a1ff52-b94c-4d74-93ea-882cd4a33424,approve the request for two hundred rupees,en-IN,approve the request for rs200,0.0,0.0,approved a request for 200 rupees,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/90a1ff52-b94c-4d74-93ea-882cd4a33424.wav
92bb1098-c901-4b7f-9558-4ffab231dae3,show my current balance of hdfc bank account,en-IN,show my current balance of htfc bank account,0.125,0.0,show my current balance of HDFC bank account,0.125,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/92bb1098-c901-4b7f-9558-4ffab231dae3.wav
93e7898b-ba22-47d1-a048-ea7ca32cc0be,can i received fifty lakhs from shiva sir ,en-IN,kenna received 50 lakhs from sivasar,0.5,0.0,can I receive 50 lakhs from CSR,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/93e7898b-ba22-47d1-a048-ea7ca32cc0be.wav
96dcdd47-d992-4252-889d-1a8a8c45b429,show me my transactions,en-IN,show me my transactions,0.0,0.0,show me my transactions,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/96dcdd47-d992-4252-889d-1a8a8c45b429.wav
97cf8fd2-96a8-4dbb-abe2-d26bbe9ea02f,how much is my electricity bill please pay that ,en-IN,how much is my electricity billt please pay that,0.1111111111111111,0.0,how much is my electricity bill please pay.,0.2222222222222222,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/97cf8fd2-96a8-4dbb-abe2-d26bbe9ea02f.wav
98a38044-4840-44d0-9d0c-adde3c93f89a,i want to five hundred rupees to paakashala ,en-IN,i want to pay rs500 to pakashala,0.3333333333333333,0.0,I want to pay 500 Rupees to pack ashala,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/98a38044-4840-44d0-9d0c-adde3c93f89a.wav
98bcdd42-0448-4586-8a96-c504ec3b6d8c,approve water city bill,en-IN,approve ater city bill,0.25,0.0,approve water City bill,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/98bcdd42-0448-4586-8a96-c504ec3b6d8c.wav
101c640e-c920-471b-85f7-e2229bb3e367,please request fifteen hundred rupees from saurabh,en-IN,please request h rupees from sorub,0.6,0.0,these requests 1500 rupees from Sodom,1.0,0.2857142857142857,https://storage.googleapis.com/slang-audio-test-data/audio/101c640e-c920-471b-85f7-e2229bb3e367.wav
112abf80-7839-4bbb-93c1-3156d949b9f8,i want to pay vishnu fifteen hundred rupees,en-IN,i want to pay vishnu fift rupees,0.3333333333333333,0.0,I want to pay Vishnu 1500 rupees,0.6666666666666666,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/112abf80-7839-4bbb-93c1-3156d949b9f8.wav
142d8342-7bfc-4996-a6ac-9e9b554061fd,hey can i gift all my account balance ,en-IN,hey can i geft all my account balance,0.125,0.0,hey can I get all my account balance,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/142d8342-7bfc-4996-a6ac-9e9b554061fd.wav
165bc478-826e-4b22-9b16-b0bbd1ac6b3e,open code scanner and pay twenty bucks to the vendor ,en-IN,open code scanner and pay 20 bucks to the vendor,0.0,0.0,open code scanner and pay 20 bucks to the vendor,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/165bc478-826e-4b22-9b16-b0bbd1ac6b3e.wav
187ed3d6-6278-457b-b1c3-af838569243f,request five hundred rupees to QR code ,en-IN,request find rupees through skewer code,0.8,0.0,because find Rupees to skewer code,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/187ed3d6-6278-457b-b1c3-af838569243f.wav
0206e1aa-ea12-49f9-b6e1-efb738db7a48,pay my electricity bill,en-IN,pay my electricity bill to,0.25,0.0,be my electricity bill,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0206e1aa-ea12-49f9-b6e1-efb738db7a48.wav
218ff4ab-4d94-438a-9156-bfc0b8188773,five hundred,en-IN,so i ded,3.0,0.0,500,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/218ff4ab-4d94-438a-9156-bfc0b8188773.wav
227ec315-d626-4f07-80a8-daea12c0c613,how much money is there in my bank ,en-IN,how much money is there in my bank,0.0,0.0,how much money is there in my bank,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/227ec315-d626-4f07-80a8-daea12c0c613.wav
251f21df-85e5-47bc-ba12-9c0b2d703055,approval payment of a thousand rupees ,en-IN,approve a payment of thousand rupees,0.5,0.0,approved a payment of thousand rupees,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/251f21df-85e5-47bc-ba12-9c0b2d703055.wav
261d6561-222b-4a26-84d2-92cfea7a1870,approve the amount that i got request from my dad,en-IN,a proof the amount that i have got request from from my dad,0.4,0.0,approve the amount that I've got requests from from my dad,0.3,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/261d6561-222b-4a26-84d2-92cfea7a1870.wav
323bd463-4fe3-472b-8829-933a382ac2d4,pay my bill with bescom,en-IN,pay my bill with bascom,0.2,0.0,pay my bill with best cam,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/323bd463-4fe3-472b-8829-933a382ac2d4.wav
348ba7cf-aa0e-4997-ab77-a198f7542a8a,check my bank balance ,en-IN,check my bank balance,0.0,0.0,check my bank balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/348ba7cf-aa0e-4997-ab77-a198f7542a8a.wav
388d4f86-c0bc-406a-9b9c-f8a290adacab,scanner ,en-IN,scanner,0.0,0.0,scanner,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/388d4f86-c0bc-406a-9b9c-f8a290adacab.wav
391d7f26-0ebc-48be-a4e3-ad3f815de607,pay my education bill,en-IN,pay my education bill,0.0,0.0,pay my education bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/391d7f26-0ebc-48be-a4e3-ad3f815de607.wav
391d7f26-0ebc-48be-a4e3-ad3f815de607,i would like to view if there any offers,en-IN,pay my education bill,1.0,1.0,pay my education bill,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/391d7f26-0ebc-48be-a4e3-ad3f815de607.wav
420e8c8f-8cb1-4dc2-8a2e-885c3f3af4f0,pay my mobile bill,en-IN,pay my mobile bill,0.0,0.0,pay my mobile bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/420e8c8f-8cb1-4dc2-8a2e-885c3f3af4f0.wav
482b54ad-d267-4e8a-a8e2-2edf5e2e4d0c,please transfer two lakh rupee from my mom ,en-IN,please transfer to lak rupees from my m,0.5,0.0,mom,0.875,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/482b54ad-d267-4e8a-a8e2-2edf5e2e4d0c.wav
494cc253-fcec-463f-8a5f-05c468ac11a3,pay,en-IN,p pa,2.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/494cc253-fcec-463f-8a5f-05c468ac11a3.wav
503bce01-c7d3-4304-b244-14e208e11ec1,send one hundred rupees,en-IN,send rs100,0.0,0.0,send rs100,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/503bce01-c7d3-4304-b244-14e208e11ec1.wav
556f6b5b-17d4-4a2e-b8a7-30c7b5c48899,i want to get five hundred rupees from my sister ,en-IN,i want to get rs500 from my sister,0.0,0.0,I want to get 500 rupees for my sister,0.5,0.2857142857142857,https://storage.googleapis.com/slang-audio-test-data/audio/556f6b5b-17d4-4a2e-b8a7-30c7b5c48899.wav
558fe43d-730f-4c55-be79-6dc43d9d571f,i want to transfer five hundred rupees through scanner,en-IN,i want to transfer rs500 through qr code scanner,0.2857142857142857,0.0,I want to try and sell find Lupe's tortilla barcode scanner,1.1428571428571428,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/558fe43d-730f-4c55-be79-6dc43d9d571f.wav
575f58fe-711a-4b14-8b95-2677af993771,hey what offers do you have ,en-IN,hey what offers do you have,0.0,0.0,hey what offers do you have,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/575f58fe-711a-4b14-8b95-2677af993771.wav
609a37df-5936-4b75-9771-0c7db635f434,show me the latest ipos,en-IN,show me the latest ipo,0.2,0.0,show me the latest IPO,0.2,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/609a37df-5936-4b75-9771-0c7db635f434.wav
612a9e50-3ecd-4aac-816d-cab462916b43,ipos,en-IN,i p os,3.0,0.0,IPOs,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/612a9e50-3ecd-4aac-816d-cab462916b43.wav
613c3dff-08a1-4bcf-b4b1-969d95dec589,five not one,en-IN,five naugt one,0.3333333333333333,0.0,fight not one,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/613c3dff-08a1-4bcf-b4b1-969d95dec589.wav
613e0588-06d7-4c6c-9fd6-8a1eb466b5a2,scan and send ten rupees,en-IN,scannan send rs10,0.5,0.0,scanning Center in rupees,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/613e0588-06d7-4c6c-9fd6-8a1eb466b5a2.wav
619fcad6-e1d2-462c-9b0c-825231d44127,approve payment to amazon ,en-IN,a proof payment to amazon,0.5,0.0,approve payment to Amazon,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/619fcad6-e1d2-462c-9b0c-825231d44127.wav
651bf372-219f-401a-929b-8e6b88afbbc4,show my account balance ,en-IN,show my account balance,0.0,0.0,show my account balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/651bf372-219f-401a-929b-8e6b88afbbc4.wav
659bc229-da54-47ac-a364-7861deb53a90,show me my balance ,en-IN,show me my balance,0.0,0.0,show me my balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/659bc229-da54-47ac-a364-7861deb53a90.wav
693c407d-4a94-4449-8e22-f8802f04d68a,check the cash back of the electricity payment ,en-IN,check the cash back of electricity payment,0.125,0.0,check the cash back off electricity payment,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/693c407d-4a94-4449-8e22-f8802f04d68a.wav
716fd1ad-6a11-4bbc-9dc9-3c48dcedecf1,make a request to rajesh hundred rupees,en-IN,make a request to rajush rs100,0.42857142857142855,0.0,make a request to Rajesh rupees,0.2857142857142857,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/716fd1ad-6a11-4bbc-9dc9-3c48dcedecf1.wav
735d7fb6-d118-4ab3-960b-19fd67ded9fe,i want to send one lakh rupees to druthi,en-IN,i want to send one lakh rupees to drti,0.1111111111111111,0.0,I want to send 1 lakh Rupees to draw easy,0.5555555555555556,0.1428571428571429,https://storage.googleapis.com/slang-audio-test-data/audio/735d7fb6-d118-4ab3-960b-19fd67ded9fe.wav
753cb51b-de31-4e51-9930-b61892a113f7,how much amount do i have as balance ,en-IN,how much amount do i have as balance,0.0,0.0,how much amount do I have as balance,0.125,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/753cb51b-de31-4e51-9930-b61892a113f7.wav
838ecddb-f750-42ed-b1b2-91ca70b5990c,send six hundred rupees to anjali as a gift ,en-IN,send rs600 to angeli as a gift,0.14285714285714285,0.0,send 600 rupees to Anjali as a gift,0.42857142857142855,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/838ecddb-f750-42ed-b1b2-91ca70b5990c.wav
882c0fc2-5f33-4bf0-b0b4-7a9addb0c00d,open the QR scanner,en-IN,open the qr scanner,0.25,0.0,open the QR scanner,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/882c0fc2-5f33-4bf0-b0b4-7a9addb0c00d.wav
946f1b99-8a09-4f27-a051-84f8037f6d25,send fifty thousand to maa for her anniversary gift,en-IN,send 50000 to ma for her anniversary gift,0.125,1.0,"send 50,000 to Mama for her anniversary gift",0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/946f1b99-8a09-4f27-a051-84f8037f6d25.wav
994efae7-4301-4e6d-b21f-89ac974b3d21,twenty,en-IN,20,0.0,0.0,20,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/994efae7-4301-4e6d-b21f-89ac974b3d21.wav
1724b75a-1746-4cc4-a07a-eb3862c61a85,show my saving account balance for pnb bank account ,en-IN,show my savings account balance square pnb bank account,0.2222222222222222,0.0,show my savings account balance for pnb bank account,0.1111111111111111,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1724b75a-1746-4cc4-a07a-eb3862c61a85.wav
2407a798-ebb0-4cd8-9989-31c67fe48d5e,send five hundred rupees to ankitha,en-IN,send rs500 to ankita,0.25,0.0,send 500 Rupees to on keto,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2407a798-ebb0-4cd8-9989-31c67fe48d5e.wav
2565e230-8e2c-47ee-9002-136d1a87669d,gift sahil two thousand,en-IN,gift sahil 2000,0.0,0.0,give to sogol 2000,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2565e230-8e2c-47ee-9002-136d1a87669d.wav
2654a213-d84d-413f-9c91-edb19d5d14b4,pay my electricity bill,en-IN,pay my electricity bill,0.0,0.0,pay my electricity bill,0.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/2654a213-d84d-413f-9c91-edb19d5d14b4.wav
2826b5ca-62c0-4e70-bab3-9a3f3f5b6244,i want seventy five rupees from hari ,en-IN,i earted rs75 from harry,0.4,0.0,I want 75 rupees from Harry,0.8,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/2826b5ca-62c0-4e70-bab3-9a3f3f5b6244.wav
3213c98f-6cbb-4584-bc67-d206b0c110e9,five not one,en-IN,pive naught one,0.6666666666666666,0.0,find not one,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3213c98f-6cbb-4584-bc67-d206b0c110e9.wav
3365a2aa-efa9-4baa-9f61-3055d3f039ce,scan and send six thousand six fifty rupees,en-IN,skanan sent rs6650,1.0,0.0,10 insane 6006 50 rupees,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3365a2aa-efa9-4baa-9f61-3055d3f039ce.wav
03547b88-0fc3-492b-b8d0-d029228d06c4,i want to say ok from payment to bigbasket,en-IN,i want to say oka to payment from big basket,0.5555555555555556,0.0,I want to say okay to payment from Big basket,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/03547b88-0fc3-492b-b8d0-d029228d06c4.wav
3747f742-f510-466f-a1a2-8c7e1b7f96c0,give away fifty k to pm cares fund ,en-IN,give away 50 k to pm kets fund,0.125,0.0,give of a 50k to PM cares fund,0.5,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/3747f742-f510-466f-a1a2-8c7e1b7f96c0.wav
3828a282-5701-4323-b127-a0d97d31dd46,pay my sbi card credit card bill,en-IN,pay my sbi card credit card bill,0.0,0.0,pay my SD card credit card bill,0.14285714285714285,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3828a282-5701-4323-b127-a0d97d31dd46.wav
4309d704-d487-4321-b5de-6dbc356d92e4,want to pay hundred rupees to porche,en-IN,want to pay rs100 to parws,0.42857142857142855,0.0,want to pay hundred rupees two parts,0.2857142857142857,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/4309d704-d487-4321-b5de-6dbc356d92e4.wav
4717d607-93e2-498b-bb3f-39e30654ad1f,i want to pay airtel bill of six hundred rupees,en-IN,i want to pay airtil bill of rs600,0.125,1.0,I want to pay Airtel bill of 600 rupees,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4717d607-93e2-498b-bb3f-39e30654ad1f.wav
4746f689-38d3-41f4-a933-91f2751d707c,pay the water bill,en-IN,pay the water bill,0.0,0.0,pay the water bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4746f689-38d3-41f4-a933-91f2751d707c.wav
4987c11f-25a6-469b-9311-854479c853f5,five hundred,en-IN,veundre 500,1.0,1.0,500,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4987c11f-25a6-469b-9311-854479c853f5.wav
5136bba5-3bea-49fd-949a-31ca3604bf1f,i would like to view all the ipos,en-IN,i would like to view all the ipos,0.0,0.0,I would like to view all the IPOs,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5136bba5-3bea-49fd-949a-31ca3604bf1f.wav
5538e527-ffd5-4b26-b593-ffac36cee8d2,hey gift,en-IN,g,1.0,0.0,hey,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5538e527-ffd5-4b26-b593-ffac36cee8d2.wav
6320c606-bced-47f1-aba0-87c763222e14,send two hundred rupees as a gift to vishnu ,en-IN,send rs200 as a gift to vivishnu,0.14285714285714285,0.0,heading to hundred rupees as a gift to Vishnu,0.7142857142857143,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6320c606-bced-47f1-aba0-87c763222e14.wav
7800e25c-5ff8-4641-82c6-3a420b74af6f,donate twenty lakhs to azim premji foundation,en-IN,donate 20 lakhs to azem pramji foundation,0.2857142857142857,0.0,donate 20 lakhs to azim premji Foundation,0.14285714285714285,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7800e25c-5ff8-4641-82c6-3a420b74af6f.wav
